Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,direction,n_hits
gs_ind_0,Biological Oxidations R-HSA-211859,51/199,3.9209860830448794e-20,4.097430456781899e-17,5.9262777854268975,264.8178485141723,CYP4F2;GLYAT;AOC1;SLC35D1;CYP2A6;UGP2;ALDH2;CYP4V2;ACSM5;GSTZ1;CYP4A22;CYP1A2;NNMT;UGT2B10;SULT1A1;ADH1C;GLYATL1;ACSM2A;ADH1B;UGT2A1;CYP3A4;MAT1A;CYP39A1;CYP8B1;CYP2E1;UGT2B7;GSTM1;GSTA2;CYP2J2;GSTM5;CYP2B6;ALDH1B1;ADH6;UGT1A1;SULT2A1;GGT5;CYP2C18;FMO3;CYP4A11;SULT1E1;CYP2C19;CYP26A1;GLYATL3;CMBL;AKR7A3;PTGIS;CES3;CYP2C9;CYP3A43;CYP2C8;ADH1A,down in tumor,51
gs_ind_0,Drug ADME R-HSA-9748784,30/88,4.2359275487450943e-16,2.2132721442193116e-13,8.795510304645505,311.34135548838805,GLYAT;PCK1;PON3;BCHE;ACSM5;SLCO1B3;UGT2B10;SULT1A1;ALB;GLYATL1;ACSM2A;UGT2A1;CYP3A4;SLC22A1;SLCO1B1;UGT2B7;CYP2E1;GSTM1;GSTA2;UGT1A1;SULT2A1;GGT5;CYP2C19;SULT1E1;GLYATL3;CYP2C9;CYP2C8;ADH1A;XDH;PON1,down in tumor,30
gs_ind_0,Phase I - Functionalization Of Compounds R-HSA-211945,29/95,3.519618146065575e-14,1.2260003208795087e-11,7.474767039302109,231.55212840673747,CYP4F2;AOC1;CYP2A6;ALDH2;CYP4V2;CYP4A22;CYP1A2;ADH1C;ADH1B;CYP3A4;CYP39A1;CYP8B1;CYP2E1;CYP2J2;CYP2B6;ALDH1B1;ADH6;CYP2C18;FMO3;CYP4A11;CYP2C19;CYP26A1;CMBL;PTGIS;CES3;CYP2C9;CYP3A43;CYP2C8;ADH1A,down in tumor,29
gs_ind_0,Complement Cascade R-HSA-166658,21/54,5.547538758374532e-13,1.4492945006253464e-10,10.761446696385065,303.6907360045035,FCN1;C8A;FCN3;C1S;COLEC10;CFI;COLEC11;CD81;MBL2;C1R;C8B;CR1;MASP1;C1QB;C5AR1;CFHR3;FCN2;C1QC;CPB2;PROS1;SERPING1,down in tumor,21
gs_ind_0,Metabolism Of Amino Acids And Derivatives R-HSA-71291,55/347,5.446760041154915e-12,1.0854370937250027e-09,3.23051632715951,83.78667201651172,ALDH6A1;ACADSB;AGXT2;AGMAT;ASPA;GSTZ1;LDHD;SARDH;ASS1;DHTKD1;NNMT;HOGA1;ASPG;FOLH1;SHMT1;PHGDH;HAO1;GATM;IVD;ECHS1;KMO;BBOX1;PRODH2;PSAT1;SLC6A12;MAT1A;IDO2;GCDH;PPM1K;UROC1;GRHPR;DMGDH;HAAO;AADAT;GOT2;AGXT;GNMT;INMT;GLS2;GLUD1;TH;PEMT;DBH;BCKDHB;BHMT;FAH;RIDA;TDO2;FTCD;DAO;QDPR;AMDHD1;ALDH4A1;OTC;IYD,down in tumor,55
gs_ind_0,Creation Of C4 And C2 Activators R-HSA-166786,11/14,6.2321747008134126e-12,1.0854370937250027e-09,54.73256411721026,1412.1710753061755,FCN1;MASP1;FCN3;COLEC11;C1QB;C1QC;C1S;COLEC10;MBL2;C1R;FCN2,down in tumor,11
gs_ind_0,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,17/40,1.6512376580779287e-11,2.4650619324163363e-09,12.452535838540642,309.1579979965179,JCHAIN;HBA1;STAB2;MASP1;CD163;COLEC11;SCARA5;STAB1;SSC5D;APOL1;HPX;APOA1;MARCO;DLC1;AMBP;ALB;SAA2,down in tumor,17
gs_ind_0,Fatty Acid Metabolism R-HSA-8978868,34/162,3.0390219902948684e-11,3.969722474822672e-09,4.5287692076045865,109.67275225997595,CYP4F2;ACAD11;THRSP;ACADM;PON3;ACAA1;ACAA2;EHHADH;CYP4A22;CYP1A2;ACOT12;ECHS1;SLC27A2;CYP8B1;CYP2J2;ACSL1;MLYCD;EPHX2;ACOX2;ACSM3;GGT5;CYP4A11;CYP2C19;PTGS2;CYP2C8;CYP2C9;CBR4;MMUT;PTGIS;HAO2;ACADS;ACADL;CPT2;PON1,down in tumor,34
gs_ind_0,Metabolism Of Lipids R-HSA-556833,82/681,1.1662069107664777e-10,1.1867607719848622e-08,2.360800525802023,53.9964524957885,ACAD11;THRSP;BCHE;SLC27A5;EHHADH;SLCO1B3;MOGAT2;GPD1;CYP2J2;PITPNM3;EPHX2;AGXT;HMGCL;GGT5;PIK3C2G;PLIN2;PLAAT3;MMUT;ACACB;SRD5A2;ACADL;CPT2;SGMS2;ACAA1;LPIN2;FHL2;ALB;SLCO1B1;MLYCD;HMGCLL1;ACOX2;PNPLA7;PLPP3;SEC24B;CBR4;HAO2;AKR1D1;CYP4F2;HMGCS2;SRD5A1;CYP4A22;CYP1A2;ACOT12;BDH2;CYP3A4;CYP39A1;CYP8B1;CYP2E1;ACSM3;STARD5;PEMT;GC;NCOR1;ACADS;ALAS1;CYP2C9;CYP2C8;PON1;PON3;GPAT3;ACAA2;HSD17B13;PHOSPHO1;G0S2;APOA5;ECHS1;SLC10A1;MFSD2A;SMPD3;SLC27A2;ACSL1;SULT2A1;PPARGC1A;CYP4A11;CYP2C19;PTGS2;PTGIS;GBA3;FITM1;PLIN1;ACADM;APOA1,down in tumor,82
gs_ind_0,Aspirin ADME R-HSA-9749641,16/39,1.2492218652472233e-10,1.1867607719848622e-08,11.73153565602125,267.51807991267304,GLYATL3;GLYAT;GLYATL1;ACSM2A;ACSM5;BCHE;UGT2A1;UGT1A1;CYP3A4;CYP2C19;UGT2B7;CYP2E1;CYP2C9;UGT2B10;CYP2C8;ALB,down in tumor,16
gs_ind_0,Cytochrome P450 - Arranged By Substrate Type R-HSA-211897,19/56,1.1578769830619965e-10,1.1867607719848622e-08,8.703565392354125,199.13115981009793,CYP4F2;CYP2A6;CYP4V2;CYP4A22;CYP1A2;CYP3A4;CYP39A1;CYP8B1;CYP2E1;CYP2J2;CYP2B6;CYP2C18;CYP4A11;CYP2C19;CYP26A1;PTGIS;CYP2C9;CYP3A43;CYP2C8,down in tumor,19
gs_ind_0,Metallothioneins Bind Metals R-HSA-5661231,8/9,9.422881432751967e-10,8.205759247688171e-08,94.1769711474538,1957.2526803697049,MT1A;MT2A;MT1M;MT1H;MT1X;MT1G;MT1F;MT1E,down in tumor,8
gs_ind_0,Scavenging Of Heme From Plasma R-HSA-2168880,9/12,1.176184700368658e-09,9.454715476040367e-08,45.141659538066726,928.1572077122875,JCHAIN;HBA1;CD163;APOL1;HPX;APOA1;DLC1;AMBP;ALB,down in tumor,9
gs_ind_0,Glyoxylate Metabolism And Glycine Degradation R-HSA-389661,13/30,3.0862479346907827e-09,2.30366363696562e-07,12.862188912409177,252.0514379194113,BCKDHB;GOT2;HAO1;AGXT2;AGXT;PRODH2;DAO;GNMT;LDHD;ALDH4A1;DHTKD1;HOGA1;GRHPR,down in tumor,13
gs_ind_0,GPCR Ligand Binding R-HSA-500792,45/302,3.4601067181143957e-09,2.410541013619696e-07,2.9887772896140845,58.22725874818921,AGTR1;CXCR2;TBXA2R;PTGIR;PTGER2;FPR1;ADRA1A;CCL2;CXCL12;CXCR1;SAA2;ADRA2B;NPY1R;ADRA1B;P2RY13;CCL4;NPBWR1;GRM8;VIPR1;C1QTNF1;ADRB1;EDNRB;GLP2R;CD200R1;NPY5R;CRHBP;CCR1;P2RY12;ADGRE1;PPBP;AVPR1A;RXFP1;C5AR1;AGXT;PTGDR;CCL23;FPR2;CXCL2;WNT2;PTH1R;CHRM2;GPR65;OXT;WNT11;CCL3,down in tumor,45
gs_ind_0,Initial Triggering Of Complement R-HSA-166663,11/21,4.1622750494814135e-09,2.5585749568871045e-07,18.238057158089145,351.943510004124,FCN1;MASP1;FCN3;COLEC11;C1QB;C1QC;C1S;COLEC10;MBL2;C1R;FCN2,down in tumor,11
gs_ind_0,Xenobiotics R-HSA-211981,11/21,4.1622750494814135e-09,2.5585749568871045e-07,18.238057158089145,351.943510004124,CYP2B6;CYP2A6;CYP3A4;CYP1A2;CYP2C18;CYP2E1;CYP2C9;CYP2C19;CYP3A43;CYP2C8;CYP2J2,down in tumor,11
gs_ind_0,Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,36/214,5.038298436995008e-09,2.925012148144324e-07,3.4464901423645755,65.84932107841972,AGTR1;CXCR2;TBXA2R;PTGIR;PTGER2;FPR1;ADRA1A;CCL2;CXCL12;CXCR1;SAA2;ADRA2B;NPY1R;ADRA1B;P2RY13;CCL4;NPBWR1;ADRB1;EDNRB;CD200R1;NPY5R;CCR1;P2RY12;PPBP;AVPR1A;RXFP1;C5AR1;AGXT;PTGDR;CCL23;FPR2;CXCL2;CHRM2;GPR65;OXT;CCL3,down in tumor,36
gs_ind_0,Lectin Pathway Of Complement Activation R-HSA-166662,7/8,1.4764323431510136e-08,8.120377887330576e-07,83.03108808290155,1497.1378788997654,FCN1;MASP1;FCN3;COLEC11;COLEC10;MBL2;FCN2,down in tumor,7
gs_ind_0,Response To Metal Ions R-HSA-5660526,8/11,1.557841215552629e-08,8.139720351262487e-07,40.35768419852983,725.5254133462626,MT1A;MT2A;MT1M;MT1H;MT1X;MT1G;MT1F;MT1E,down in tumor,8
gs_ind_0,Phase II - Conjugation Of Compounds R-HSA-156580,22/97,2.0495667931540918e-08,1.0199034756409648e-06,4.9909705098990464,88.35541193228872,GLYAT;SLC35D1;UGP2;ACSM5;GSTZ1;CYP1A2;NNMT;UGT2B10;SULT1A1;GLYATL1;ACSM2A;UGT2A1;MAT1A;UGT2B7;GSTM1;GSTA2;GSTM5;UGT1A1;SULT2A1;GGT5;SULT1E1;GLYATL3,down in tumor,22
gs_ind_0,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,23/107,2.893955506718629e-08,1.3746288656913489e-06,4.659322572399806,80.87678441769135,CD300E;SIGLEC7;CD300A;KLRF1;FCGR2B;LILRA5;LILRB5;CD160;LILRA2;CD81;SIGLEC8;CD200R1;SIGLEC11;CD1D;NCR1;CLEC1B;SH2D1B;LILRB1;KLRD1;CD226;SIGLEC9;LILRA1;SIGLEC1,down in tumor,23
gs_ind_0,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,25/125,3.384858966084956e-08,1.537903312851643e-06,4.2545400776143545,73.18391168511532,ALB;SRGN;PRKCB;FGA;SERPINA1;F8;SERPINE1;TTR;THBS1;ORM2;HRG;PPBP;MMRN1;ORM1;SERPINA4;ECM1;CDC37L1;SERPINF2;IGF1;FGG;PLG;FGB;PROS1;SERPING1;APOA1,down in tumor,25
gs_ind_0,Platelet Degranulation R-HSA-114608,24/121,7.478694887126098e-08,3.2563483987694884e-06,4.210674954674955,69.09137558049049,ALB;SRGN;FGA;SERPINA1;F8;SERPINE1;TTR;THBS1;ORM2;HRG;PPBP;MMRN1;ORM1;SERPINA4;ECM1;CDC37L1;SERPINF2;IGF1;FGG;PLG;FGB;PROS1;SERPING1;APOA1,down in tumor,24
gs_ind_0,Regulation Of Complement Cascade R-HSA-977606,14/44,8.276282745260947e-08,3.459486187519076e-06,7.9280068333388085,129.28428134352131,CR1;C8A;C1QB;C5AR1;C1QC;C1S;CPB2;CD81;CFHR3;CFI;C1R;PROS1;C8B;SERPING1,down in tumor,14
gs_ind_0,Biosynthesis Of Maresins R-HSA-9018682,6/7,2.2760439311594216e-07,9.147945800236907e-06,71.90296030797823,1099.8030061451475,EPHX2;CYP3A4;CYP1A2;CYP2E1;CYP2C9;CYP2C8,down in tumor,6
gs_ind_0,Signaling By GPCR R-HSA-372790,59/514,2.5994370035112614e-07,9.834783751551866e-06,2.213684443541743,33.56565617730059,AGTR1;CXCR2;TBXA2R;PTGIR;PRKAR2B;GNA14;PTGER2;GPR83;FPR1;ADRA1A;CCL2;CXCL12;PDE2A;CXCR1;SAA2;ADRA2B;NPY1R;PRKCB;P2RY13;ADRA1B;ABHD6;CCL4;NPBWR1;GRM8;VIPR1;C1QTNF1;ADRB1;EDNRB;GLP2R;CD200R1;NPY5R;CRHBP;CCR1;P2RY12;ADGRE1;PPBP;AVPR1A;RXFP1;C5AR1;AGXT;CAMK4;PTGDR;GPR15;CCL23;PDE7B;FPR2;CXCL2;WNT2;PTH1R;RHOB;CHRM2;GPR65;OXT;ARHGEF26;WNT11;CAMK2B;CCL3;PDE11A;RGS18,down in tumor,59
gs_ind_0,Peptide Ligand-Binding Receptors R-HSA-375276,24/129,2.6351573688368635e-07,9.834783751551866e-06,3.889880798506391,58.928398388978565,AGTR1;CXCR2;FPR1;CCL2;CXCL12;CXCR1;SAA2;NPY1R;CCL4;NPBWR1;EDNRB;CD200R1;NPY5R;CCR1;PPBP;AVPR1A;RXFP1;C5AR1;AGXT;CCL23;FPR2;CXCL2;OXT;CCL3,down in tumor,24
gs_ind_0,Arachidonic Acid Metabolism R-HSA-2142753,15/55,2.800928364726486e-07,1.009300048668682e-05,6.3842809248612165,96.3269545906443,CYP4F2;PTGS2;CYP2C9;EPHX2;PON3;PTGIS;CYP4A22;CYP1A2;CYP8B1;GGT5;CYP4A11;CYP2C19;CYP2C8;CYP2J2;PON1,down in tumor,15
gs_ind_0,Immune System R-HSA-168256,148/1734,3.9021486088192546e-07,1.3592484320720403e-05,1.6179700721922496,23.875685916796478,CXCR2;CMTM6;AOC1;PDCD1LG2;PLAC8;KLRF1;PELI2;CDA;CFI;GBP1;GHR;CXCR1;SAA2;IL1RN;MEFV;S100A8;SIRPB1;HMOX1;COLEC11;FGA;CCL4;LILRB5;SIGLEC8;FBXO15;PPBP;CLEC12A;TSLP;IL10;AGL;SH2D1B;IL6;CXCL2;SOCS2;FCAR;LRG1;MAP2K1;RCAN1;LEAP2;IL1B;IL1RAP;SOCS3;JUN;C8A;MT2A;FCN3;NFAM1;TKFC;ACAA1;GATA3;CCL2;SIGLEC14;C8B;GSTA2;CCR1;ORM1;NCR1;BLK;CFP;CD4;LILRB1;MAP2K3;SEC24B;ITLN1;IL13RA2;CPB2;KLRD1;HERC5;LILRA1;CAMK2B;CCL3;SERPING1;FLT3;RASGRP4;FOXO1;PGM1;C1S;COLEC10;FPR1;SPTBN2;FCGR2B;FGL2;CSF1R;SIGLEC16;LILRA5;SERPINA1;CD160;TLR3;CD81;TTR;CD200R1;ORM2;CRISPLD2;SIGLEC11;CR1;MASP1;CLEC1B;C5AR1;C1QB;CFHR3;IL1RL1;RNF125;FCN2;FPR2;IL33;PGLYRP2;MYC;C1QC;SLC7A8;IL18R1;FGG;SIGLEC9;VNN1;XDH;FCN1;GLYAT;SPSB4;CD300E;SLCO4C1;SIGLEC7;CD300A;TLR4;TNFSF11;PRKCB;MRC1;LILRA2;MBL2;DUSP6;SLC27A2;C1R;MCL1;CD1D;SOCS6;BLNK;CISH;IRF8;GBP7;S100A12;DLC1;PTGS2;EIF4E3;LIFR;FOS;CD226;IL2RB;FGB;PROS1;EGR1;SIGLEC1,down in tumor,148
gs_ind_0,Biosynthesis Of Maresin-Like SPMs R-HSA-9027307,5/5,6.011074523914537e-07,2.02631383144861e-05,182.38639076800638,2612.592419003103,CYP3A4;CYP1A2;CYP2E1;CYP2C9;CYP2C8,down in tumor,5
gs_ind_0,Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET) R-HSA-2142670,6/8,8.661246021692387e-07,2.82843815395892e-05,43.139705296694544,602.1973727764091,EPHX2;CYP1A2;CYP2C9;CYP2C19;CYP2C8;CYP2J2,down in tumor,6
gs_ind_0,GPCR Downstream Signaling R-HSA-388396,53/461,9.994881242191537e-07,3.1650457266939865e-05,2.2135419805346563,30.582345951195023,AGTR1;CXCR2;TBXA2R;PTGIR;PRKAR2B;GNA14;PTGER2;GPR83;FPR1;ADRA1A;CXCL12;PDE2A;CXCR1;SAA2;ADRA2B;NPY1R;PRKCB;P2RY13;ADRA1B;ABHD6;CCL4;NPBWR1;GRM8;VIPR1;C1QTNF1;ADRB1;EDNRB;GLP2R;CD200R1;NPY5R;CCR1;P2RY12;PPBP;AVPR1A;RXFP1;C5AR1;AGXT;CAMK4;PTGDR;GPR15;CCL23;PDE7B;FPR2;CXCL2;PTH1R;RHOB;CHRM2;GPR65;OXT;ARHGEF26;CAMK2B;PDE11A;RGS18,down in tumor,53
gs_ind_0,Synthesis Of (16-20)-Hydroxyeicosatetraenoic Acids (HETE) R-HSA-2142816,6/9,2.472090912627051e-06,7.17593056582019e-05,30.812596006144393,397.804364316638,CYP4F2;CYP1A2;CYP4A11;CYP2C9;CYP2C19;CYP2C8,down in tumor,6
gs_ind_0,NGF-stimulated Transcription R-HSA-9031628,11/35,2.345955478485802e-06,7.17593056582019e-05,7.811055169768827,101.25328487851823,ID1;ASCL1;SGK1;ID2;EGR3;FOS;EGR2;FOSB;FOSL1;TRIB1;EGR1,down in tumor,11
gs_ind_0,CYP2E1 Reactions R-HSA-211999,6/9,2.472090912627051e-06,7.17593056582019e-05,30.812596006144393,397.804364316638,CYP2B6;CYP2A6;CYP2E1;CYP2C9;CYP2C19;CYP2C8,down in tumor,6
gs_ind_0,Hemostasis R-HSA-109582,56/517,3.2297421182686957e-06,9.121839225921046e-05,2.0689683838923534,26.158191271231757,TEK;TBXA2R;SELE;EHD3;PTGIR;ZFPM2;GNA14;PRKAR2B;P2RX3;GATA3;PDE2A;ALB;JCHAIN;SRGN;ADRA2B;PRKCB;ABHD6;FGA;SERPINA1;MAG;F8;SERPINE1;TTR;KLKB1;THBS1;SDC4;ORM2;HRG;P2RY12;PPBP;ORM1;SERPINB8;MMRN1;SERPINA4;CLEC1B;PROS1;SLC8A1;TSPAN7;CD244;F9;WEE1;KIF19;ECM1;CDC37L1;SERPINF2;RHOB;SLC7A8;IGF1;FGG;PLG;FGB;MAFF;THBD;SERPING1;PDE11A;APOA1,down in tumor,56
gs_ind_0,Conjugation Of Salicylate With Glycine R-HSA-177128,5/6,3.4357472178111544e-06,9.448304848980674e-05,60.79254543042844,764.8478004193388,GLYATL3;GLYAT;GLYATL1;ACSM2A;ACSM5,down in tumor,5
gs_ind_0,Bile Acid And Bile Salt Metabolism R-HSA-194068,12/44,4.348414952172139e-06,0.00011651522115435602,6.403022747560563,79.04979254370488,ACOX2;PTGIS;SLC10A1;SLC27A5;SLCO1B3;SLCO1B1;SLC27A2;STARD5;CYP39A1;CYP8B1;ALB;AKR1D1,down in tumor,12
gs_ind_0,Metabolism Of Vitamins And Cofactors R-HSA-196854,26/173,5.795076151994905e-06,0.0001498728557452455,3.008140531864544,36.273668440112004,SLC19A3;MTHFD1;NNMT;TTPA;PANK1;SHMT1;MTHFD2L;LRAT;AMN;LDLR;AOX1;TTR;CYP8B1;SDC4;GCH1;GPHN;PTGS2;MMUT;ACACB;PTGIS;NADK2;NAMPT;APOC3;VNN1;BCO2;APOA1,down in tumor,26
gs_ind_0,HDL Remodeling R-HSA-8964058,6/10,5.880179029239297e-06,0.0001498728557452455,23.964201955838753,288.62301148488956,CETP;APOC3;LCAT;APOA1;LIPG;ALB,down in tumor,6
gs_ind_0,"Platelet Activation, Signaling And Aggregation R-HSA-76002",32/239,6.441213785464526e-06,0.00016026353347167692,2.627618240346502,31.407378380310544,TBXA2R;GNA14;ALB;SRGN;ADRA2B;PRKCB;ABHD6;FGA;SERPINA1;F8;SERPINE1;TTR;THBS1;ORM2;HRG;P2RY12;PPBP;MMRN1;ORM1;SERPINA4;CLEC1B;ECM1;CDC37L1;SERPINF2;RHOB;IGF1;FGG;PLG;FGB;PROS1;SERPING1;APOA1,down in tumor,32
gs_ind_0,Plasma Lipoprotein Remodeling R-HSA-8963899,10/33,9.787498688770918e-06,0.00023715470931550973,7.429731131153255,85.69752516341433,ANGPTL3;APOA5;APOF;CETP;APOC3;LCAT;APOA1;LPA;LIPG;ALB,down in tumor,10
gs_ind_0,Interleukin-10 Signaling R-HSA-6783783,11/40,9.985461444863567e-06,0.00023715470931550973,6.4855888153213295,74.67753659722918,IL1RN;PTGS2;IL10;CCL4;FPR1;IL6;CCL2;CCL3;IL1B;CXCL2;CCR1,down in tumor,11
gs_ind_0,Amino Acid Conjugation R-HSA-156587,5/7,1.1456104279549187e-05,0.0002660361993806422,36.47377636291285,414.9617103484226,GLYATL3;GLYAT;GLYATL1;ACSM2A;ACSM5,down in tumor,5
gs_ind_0,Innate Immune System R-HSA-168249,83/904,1.2492088001879467e-05,0.0002777496162120009,1.7260392438989183,19.487699497475386,CMTM6;CXCR2;AOC1;PLAC8;PELI2;CDA;CFI;CXCR1;SAA2;HMOX1;S100A8;SIRPB1;MEFV;COLEC11;FGA;PPBP;CLEC12A;AGL;FCAR;LRG1;MAP2K1;RCAN1;LEAP2;IL1B;JUN;FCN3;NFAM1;C8A;TKFC;ACAA1;SIGLEC14;C8B;ORM1;CFP;CD4;MAP2K3;ITLN1;CPB2;KLRD1;HERC5;SERPING1;RASGRP4;PGM1;C1S;COLEC10;FPR1;FGL2;SIGLEC16;SERPINA1;TLR3;CD81;TTR;ORM2;CRISPLD2;MASP1;CR1;C5AR1;C1QB;CFHR3;RNF125;FCN2;FPR2;PGLYRP2;C1QC;SLC7A8;FGG;SIGLEC9;VNN1;FCN1;GLYAT;CD300E;SLCO4C1;CD300A;TLR4;MBL2;DUSP6;SLC27A2;C1R;S100A12;DLC1;FOS;FGB;PROS1,down in tumor,83
gs_ind_0,Ethanol Oxidation R-HSA-71384,6/11,1.2309002374730744e-05,0.0002777496162120009,19.606133014735164,221.6508562264876,ADH1C;ALDH1B1;ADH6;ALDH2;ADH1B;ADH1A,down in tumor,6
gs_ind_0,Biosynthesis Of DHA-derived SPMs R-HSA-9018677,7/16,1.4066106821807991e-05,0.0003062308672664448,13.105137295210925,146.40721831657928,PTGS2;EPHX2;CYP3A4;CYP1A2;CYP2E1;CYP2C9;CYP2C8,down in tumor,7
gs_ind_0,Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678,7/18,3.5367027113015075e-05,0.0007542559863898112,10.82494324778623,110.95275215149995,PTGS2;EPHX2;CYP3A4;CYP1A2;CYP2E1;CYP2C9;CYP2C8,down in tumor,7
gs_ind_0,Ficolins Bind To Repetitive Carbohydrate Structures On Target Cell Surface R-HSA-2855086,4/5,5.0413643473358656e-05,0.0010536451485931959,49.69980119284294,491.7918939232363,FCN1;MASP1;FCN2;FCN3,down in tumor,4
gs_ind_0,Atorvastatin ADME R-HSA-9754706,5/9,6.239854477837666e-05,0.0012785584175177178,20.261263651235797,196.1689185429618,PON3;CYP3A4;SLCO1B3;SLCO1B1;PON1,down in tumor,5
gs_ind_0,Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol R-HSA-193775,6/14,6.894591880540825e-05,0.0013855477913779157,12.684494108276525,121.54520908380903,PTGIS;SLC27A5;SLC27A2;CYP8B1;CYP39A1;AKR1D1,down in tumor,6
gs_ind_0,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,18/113,7.049710783200339e-05,0.001389990144989501,3.230724374075033,30.885527530528282,SERPINA10;CP;APOA5;FGA;IGFBP1;SERPINA1;IGFBP3;IGF1;FGG;IGFBP4;APOL1;PLG;IGFALS;IL6;APOA1;KLKB1;EVA1A;ALB,down in tumor,18
gs_ind_0,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,12/57,7.32865605275393e-05,0.0014182306620607143,4.570729390657362,43.518523874122565,ID1;ASCL1;SGK1;ID2;EGR3;FOS;DUSP6;EGR2;FOSB;FOSL1;TRIB1;EGR1,down in tumor,12
gs_ind_0,Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,9/35,0.00011425153699728917,0.002094611511616968,5.955522916431288,54.0589251576712,FGA;F8;FGG;F9;FGB;PROS1;KLKB1;THBD;SERPING1,down in tumor,9
gs_ind_0,Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289,9/35,0.00011425153699728917,0.002094611511616968,5.955522916431288,54.0589251576712,ACAD11;ACSM3;ECHS1;MMUT;ACAA2;ACADS;ACADL;ACADM;ACOT12,down in tumor,9
gs_ind_0,Branched-chain Amino Acid Catabolism R-HSA-70895,7/21,0.00011108130142477585,0.002094611511616968,8.584062890834376,78.16002300940438,ALDH6A1;BCKDHB;ACADSB;IVD;ECHS1;LDHD;PPM1K,down in tumor,7
gs_ind_0,Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286,5/10,0.00011891691052751405,0.002142554681056072,16.57660167130919,149.80416725934276,ECHS1;ACSM3;ACADS;ACADL;ACADM,down in tumor,5
gs_ind_0,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",13/69,0.00012437185704152487,0.002202857467938873,3.9763999985823695,35.75672178120852,ANGPTL3;APOA5;LDLR;AMN;APOF;CES3;CETP;APOC3;LCAT;APOA1;LPA;LIPG;ALB,down in tumor,13
gs_ind_0,Transport Of Small Molecules R-HSA-382551,59/630,0.00013082078461985075,0.002278461998795734,1.7543194314847859,15.686566882292697,TRPV4;HBA1;ABCA8;CP;SLC13A5;SLC35D1;SLCO4C1;SLC9B2;SLC38A4;PRKAR2B;SLC17A8;SLCO1B3;FXYD1;ANO1;SLC16A2;ATP11C;ALB;AQP3;HMOX1;SLC41A2;APOA5;AMN;STEAP3;LDLR;SLC6A12;SLC22A1;SLCO1B1;AZGP1;SLC4A4;SLC5A1;ANGPTL3;CA2;SLC8A1;ATP13A4;APOF;SLC9A9;SLC39A5;SLC7A2;TRPM8;SLC38A2;SLC2A2;SGK1;SLC4A10;AQP7;SLC28A1;NIPAL1;SLC7A8;SLC39A14;CES3;CETP;APOC3;LCAT;ABCC9;CAMK2B;ERLIN1;LPA;LIPG;SLC1A1;APOA1,down in tumor,59
gs_ind_0,Peroxisomal Protein Import R-HSA-9033241,12/61,0.00014617511417710718,0.002463757972823823,4.200569116535503,37.093987720151105,GLYAT;MLYCD;EPHX2;HAO1;ACOX2;ACAA1;AGXT;DAO;EHHADH;HMGCL;HAO2;SLC27A2,down in tumor,12
gs_ind_0,Classical Antibody-Mediated Complement Activation R-HSA-173623,4/6,0.00014436943598445368,0.002463757972823823,29.81844930417495,263.68857316655823,C1QB;C1QC;C1S;C1R,down in tumor,4
gs_ind_0,Eicosanoids R-HSA-211979,5/11,0.00020775683398816674,0.0034461252621846706,14.025681839052313,118.92575117931814,CYP4F2;PTGIS;CYP4A22;CYP8B1;CYP4A11,down in tumor,5
gs_ind_0,Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,17/113,0.0002263719066230974,0.003696228787830262,3.0218453423040654,25.363349115531626,PTGS2;SHMT1;MTHFD2L;GPHN;MMUT;ACACB;SLC19A3;AMN;PTGIS;MTHFD1;NADK2;NAMPT;AOX1;VNN1;CYP8B1;NNMT;PANK1,down in tumor,17
gs_ind_0,Recycling Of Bile Acids And Salts R-HSA-159418,6/17,0.00024497743238916994,0.003938483336102809,9.374145066057174,77.93987113807489,SLC10A1;SLC27A5;SLCO1B3;SLCO1B1;STARD5;ALB,down in tumor,6
gs_ind_0,Dissolution Of Fibrin Clot R-HSA-75205,5/12,0.00033942217413388437,0.005293972715968794,12.155007295397267,97.09742997559718,SERPINF2;SERPINB8;SERPINE1;PLG;HRG,down in tumor,5
gs_ind_0,Fatty Acids R-HSA-211935,5/12,0.00033942217413388437,0.005293972715968794,12.155007295397267,97.09742997559718,CYP4F2;CYP2B6;CYP4A22;CYP4A11;CYP2J2,down in tumor,5
